Fecha     ,Hora    ,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [�C],D.Viento [Med] [�],P.Rocio [Med] [�C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
11/17/2014,12:00:00,12.56            ,83.05             ,0                ,21.71              ,18.68             ,0.22              ,0               ,                      ,
11/17/2014,1:00:00 ,12.54            ,82.21             ,0                ,21.86              ,18.66             ,-158.4            ,0               ,                      ,
11/17/2014,2:00:00 ,12.52            ,81.17             ,0                ,21.71              ,18.32             ,0.31              ,0               ,                      ,
11/17/2014,3:00:00 ,12.49            ,79.89             ,0                ,21.2               ,17.55             ,-0.03             ,0               ,                      ,
11/17/2014,4:00:00 ,12.47            ,78.95             ,0                ,21.01              ,17.19             ,0.03              ,0               ,                      ,
11/17/2014,5:00:00 ,12.45            ,81.64             ,0                ,20.88              ,17.6              ,-0.04             ,0               ,                      ,
11/17/2014,6:00:00 ,12.43            ,80.88             ,0                ,20.69              ,17.26             ,0.19              ,0.2             ,                      ,
11/17/2014,7:00:00 ,12.41            ,80.19             ,0                ,21.45              ,17.85             ,25.1              ,59.46           ,                      ,
11/17/2014,8:00:00 ,13.1             ,93.46             ,0                ,22.33              ,21.08             ,-38.05            ,310.12          ,                      ,
11/17/2014,9:00:00 ,13.64            ,61.71             ,0                ,27.47              ,19.43             ,0.22              ,499.42          ,                      ,
11/17/2014,10:00:00,13.65            ,59.29             ,0                ,28.33              ,19.63             ,0.87              ,713.53          ,                      ,
11/17/2014,11:00:00,13.67            ,56.98             ,0                ,29.36              ,19.94             ,-0.05             ,831.54          ,                      ,
11/17/2014,12:00:00,13.68            ,52.18             ,0                ,30.26              ,19.37             ,0.39              ,869.51          ,                      ,
11/17/2014,1:00:00 ,13.68            ,52                ,0                ,30.72              ,19.74             ,2.06              ,730.92          ,                      ,
11/17/2014,2:00:00 ,13.67            ,53.73             ,0                ,29.98              ,19.58             ,0.95              ,381.08          ,                      ,
11/17/2014,3:00:00 ,13.66            ,54.74             ,0                ,30.11              ,20                ,0.24              ,312.63          ,                      ,
11/17/2014,4:00:00 ,13.65            ,70.78             ,32               ,27.4               ,21.42             ,-3.31             ,244.76          ,                      ,
11/17/2014,5:00:00 ,13.55            ,93.82             ,14.5             ,23.14              ,22.08             ,-16.72            ,53.66           ,                      ,
11/17/2014,6:00:00 ,12.71            ,98.58             ,0.5              ,23.07              ,22.83             ,-1.11             ,3.18            ,                      ,
11/17/2014,7:00:00 ,12.7             ,97.42             ,0.5              ,22.87              ,22.43             ,-0.26             ,0.08            ,                      ,
11/17/2014,8:00:00 ,12.67            ,100               ,0                ,22.45              ,22.45             ,-0.37             ,0               ,                      ,
11/17/2014,9:00:00 ,12.65            ,100               ,0                ,22.1               ,22.1              ,0.13              ,0.01            ,                      ,
11/17/2014,10:00:00,12.63            ,95.83             ,0                ,22.14              ,21.43             ,0.32              ,0.44            ,                      ,
11/17/2014,11:00:00,12.61            ,94.19             ,0                ,22.2               ,21.2              ,-0.01             ,0.6             ,                      ,
11/18/2014,12:00:00,12.6             ,94.59             ,0                ,21.73              ,20.82             ,0.01              ,0.12            ,                      ,
11/18/2014,1:00:00 ,12.57            ,90.69             ,0                ,21.49              ,19.88             ,-188.28           ,0.05            ,                      ,
11/18/2014,2:00:00 ,12.55            ,87.48             ,0                ,21.56              ,19.37             ,-0.06             ,0               ,                      ,
11/18/2014,3:00:00 ,12.53            ,82.98             ,0                ,21.52              ,18.47             ,-0.18             ,0               ,                      ,
11/18/2014,4:00:00 ,12.51            ,79.42             ,0                ,21.8               ,18.05             ,-0.12             ,0               ,                      ,
11/18/2014,5:00:00 ,12.49            ,84.49             ,0                ,20.99              ,18.25             ,0.07              ,0               ,                      ,
11/18/2014,6:00:00 ,12.47            ,87.36             ,0                ,20.67              ,18.48             ,0                 ,0.19            ,                      ,
11/18/2014,7:00:00 ,12.44            ,85.68             ,0                ,20.88              ,18.36             ,0.05              ,50.55           ,                      ,
11/18/2014,8:00:00 ,13.09            ,72.25             ,0                ,24.78              ,19.39             ,1.49              ,312.54          ,                      ,
11/18/2014,9:00:00 ,13.65            ,56.31             ,0                ,28.66              ,19.08             ,0.17              ,497.5           ,                      ,
11/18/2014,10:00:00,13.66            ,56.67             ,0                ,28.95              ,19.48             ,-0.91             ,650.24          ,                      ,
11/18/2014,11:00:00,13.66            ,54.67             ,0                ,29.66              ,19.56             ,-0.57             ,793.79          ,                      ,
11/18/2014,12:00:00,13.66            ,55.41             ,0                ,30.06              ,20.15             ,-0.38             ,801.77          ,                      ,
11/18/2014,1:00:00 ,13.67            ,55.54             ,0                ,30.4               ,20.51             ,0.59              ,657.35          ,                      ,
11/18/2014,2:00:00 ,13.67            ,53.71             ,0                ,31.02              ,20.55             ,0.9               ,605.23          ,                      ,
11/18/2014,3:00:00 ,13.68            ,52.54             ,0                ,31.39              ,20.54             ,0.54              ,500.14          ,                      ,
11/18/2014,4:00:00 ,13.59            ,55.14             ,0                ,30.45              ,20.44             ,0.39              ,169.57          ,                      ,
11/18/2014,5:00:00 ,13.49            ,68.49             ,0                ,28.47              ,22.1              ,0.59              ,87.01           ,                      ,
11/18/2014,6:00:00 ,12.75            ,75.09             ,0                ,26.75              ,21.95             ,0.5               ,7.74            ,                      ,
11/18/2014,7:00:00 ,12.72            ,83.85             ,0                ,25.18              ,22.25             ,0.32              ,0               ,                      ,
11/18/2014,8:00:00 ,12.69            ,88.35             ,0                ,24.27              ,22.21             ,0.07              ,0               ,                      ,
11/18/2014,9:00:00 ,12.66            ,90.49             ,0                ,23.71              ,22.05             ,-0.06             ,0               ,                      ,
11/18/2014,10:00:00,12.63            ,92.35             ,0                ,23.24              ,21.93             ,0.21              ,0               ,                      ,
11/18/2014,11:00:00,12.61            ,91.19             ,0                ,22.86              ,21.33             ,0.07              ,0               ,                      ,
11/19/2014,12:00:00,12.59            ,91.62             ,0                ,22.46              ,21.02             ,-0.05             ,0               ,                      ,
11/19/2014,1:00:00 ,12.56            ,89.4              ,0                ,22.46              ,20.61             ,-184.72           ,0               ,                      ,
11/19/2014,2:00:00 ,12.54            ,86.37             ,0                ,22.07              ,19.68             ,0.15              ,0               ,                      ,
11/19/2014,3:00:00 ,12.52            ,82.28             ,0                ,22.52              ,19.32             ,0.05              ,0               ,                      ,
11/19/2014,4:00:00 ,12.5             ,82.64             ,0                ,22.32              ,19.21             ,-0.03             ,0               ,                      ,
11/19/2014,5:00:00 ,12.48            ,85.38             ,0                ,21.8               ,19.22             ,0.23              ,0               ,                      ,
11/19/2014,6:00:00 ,12.45            ,83.28             ,0                ,21.98              ,19                ,-0.09             ,0.07            ,                      ,
11/19/2014,7:00:00 ,12.44            ,80.35             ,0                ,22.42              ,18.85             ,0.1               ,33.47           ,                      ,
11/19/2014,8:00:00 ,13.45            ,74.97             ,0                ,24.63              ,19.85             ,0.15              ,201.7           ,                      ,
11/19/2014,9:00:00 ,13.62            ,62.39             ,0                ,27.26              ,19.35             ,0.01              ,454.28          ,                      ,
11/19/2014,10:00:00,13.65            ,53.59             ,0                ,29.18              ,18.79             ,0.12              ,696.17          ,                      ,
11/19/2014,11:00:00,13.66            ,54.7              ,0                ,29.82              ,19.71             ,0.19              ,771.41          ,                      ,
11/19/2014,12:00:00,13.66            ,50.73             ,0                ,31.54              ,20.11             ,0.58              ,809.89          ,                      ,
11/19/2014,1:00:00 ,13.67            ,49.98             ,0                ,32.05              ,20.33             ,0.63              ,785.14          ,                      ,
11/19/2014,2:00:00 ,13.67            ,52.07             ,0                ,31.46              ,20.46             ,0.39              ,591.32          ,                      ,
11/19/2014,3:00:00 ,13.66            ,50.29             ,0                ,31.66              ,20.07             ,0.48              ,387.84          ,                      ,
11/19/2014,4:00:00 ,13.66            ,47.44             ,0                ,31.67              ,19.15             ,0.39              ,262.36          ,                      ,
11/19/2014,5:00:00 ,13.6             ,52.09             ,0                ,30.48              ,19.51             ,0.79              ,120.74          ,                      ,
11/19/2014,6:00:00 ,12.77            ,65.09             ,0                ,27.66              ,20.44             ,0.69              ,7.14            ,                      ,
11/19/2014,7:00:00 ,12.73            ,76.78             ,0                ,25.75              ,21.35             ,0.28              ,0               ,                      ,
11/19/2014,8:00:00 ,12.7             ,85.38             ,0                ,24.42              ,21.79             ,0.06              ,0               ,                      ,
11/19/2014,9:00:00 ,12.66            ,89.93             ,0                ,23.53              ,21.77             ,0.27              ,0               ,                      ,
11/19/2014,10:00:00,12.63            ,90.93             ,0                ,23.1               ,21.52             ,0.06              ,0               ,                      ,
11/19/2014,11:00:00,12.61            ,91.46             ,0                ,22.72              ,21.25             ,0.11              ,0               ,                      ,
11/20/2014,12:00:00,92.46            ,0                 ,22.89            ,21.59              ,-0.02             ,0                 ,                ,                      ,
11/20/2014,1:00:00 ,12.57            ,91                ,0                ,23.05              ,21.49             ,-179.31           ,0               ,                      ,
11/20/2014,2:00:00 ,12.55            ,89.69             ,0                ,22.79              ,21                ,0.22              ,0               ,                      ,
11/20/2014,3:00:00 ,12.53            ,90.77             ,0                ,22.52              ,20.93             ,0.01              ,0               ,                      ,
11/20/2014,4:00:00 ,12.5             ,88.49             ,0                ,22.9               ,20.88             ,0.17              ,0               ,                      ,
11/20/2014,5:00:00 ,12.48            ,87.29             ,0                ,22.79              ,20.56             ,0                 ,0               ,                      ,
11/20/2014,6:00:00 ,12.46            ,80.83             ,0                ,23.47              ,19.94             ,0.1               ,0.12            ,                      ,
11/20/2014,7:00:00 ,12.44            ,80.64             ,0                ,23.24              ,19.65             ,0.25              ,23.11           ,                      ,
11/20/2014,8:00:00 ,12.6             ,64.18             ,0                ,25.39              ,18.1              ,-0.02             ,104.54          ,                      ,
11/20/2014,9:00:00 ,13.53            ,58.66             ,0                ,27.07              ,18.25             ,0.46              ,204.52          ,                      ,
11/20/2014,10:00:00,13.63            ,55.45             ,0                ,28.49              ,18.69             ,-0.12             ,455.54          ,                      ,
11/20/2014,11:00:00,13.63            ,57.16             ,0                ,28.36              ,19.06             ,-0.34             ,289.09          ,                      ,
11/20/2014,12:00:00,13.63            ,57.43             ,0                ,28.57              ,19.33             ,0.15              ,294             ,                      ,
11/20/2014,1:00:00 ,13.64            ,60.96             ,0                ,28.65              ,20.37             ,0.21              ,393.94          ,                      ,
11/20/2014,2:00:00 ,13.64            ,61.92             ,0                ,28.64              ,20.62             ,0.16              ,288.46          ,                      ,
11/20/2014,3:00:00 ,13.64            ,61.61             ,0                ,29.24              ,21.1              ,0.17              ,487.96          ,                      ,
11/20/2014,4:00:00 ,13.65            ,60.78             ,0                ,28.83              ,20.5              ,0.58              ,225.27          ,                      ,
11/20/2014,5:00:00 ,13.52            ,63.79             ,0                ,28.16              ,20.64             ,0.44              ,74.42           ,                      ,
11/20/2014,6:00:00 ,12.75            ,74.83             ,0                ,25.99              ,21.15             ,0.23              ,3.98            ,                      ,
11/20/2014,7:00:00 ,12.72            ,84.08             ,0                ,24.34              ,21.47             ,0.13              ,0               ,                      ,
11/20/2014,8:00:00 ,12.69            ,87.24             ,0                ,23.45              ,21.19             ,0.07              ,0               ,                      ,
11/20/2014,9:00:00 ,12.65            ,81.37             ,0                ,23.03              ,19.65             ,0.52              ,0               ,                      ,
11/20/2014,10:00:00,12.62            ,83.4              ,0                ,22.76              ,19.78             ,0.01              ,0               ,                      ,
11/20/2014,11:00:00,12.6             ,74.93             ,0                ,22.9               ,18.19             ,0.17              ,0               ,                      ,
11/21/2014,12:00:00,12.59            ,72.36             ,0                ,22.58              ,17.32             ,0.27              ,0               ,                      ,
11/21/2014,1:00:00 ,12.57            ,66.62             ,0                ,23.27              ,16.68             ,-175.57           ,0               ,                      ,
11/21/2014,2:00:00 ,12.53            ,68.94             ,0                ,23.02              ,16.98             ,0.14              ,0               ,                      ,
11/21/2014,3:00:00 ,12.52            ,77.9              ,0                ,22.75              ,18.65             ,0.08              ,0               ,                      ,
11/21/2014,4:00:00 ,12.5             ,64.74             ,0                ,23.67              ,16.61             ,-0.01             ,0               ,                      ,
11/21/2014,5:00:00 ,12.48            ,62.36             ,0                ,23.76              ,16.11             ,0                 ,0               ,                      ,
11/21/2014,6:00:00 ,12.46            ,59.53             ,0                ,24.45              ,16.02             ,0.26              ,0.17            ,                      ,
11/21/2014,7:00:00 ,12.45            ,58.84             ,0                ,24.54              ,15.93             ,-0.01             ,44.37           ,                      ,
11/21/2014,8:00:00 ,13.56            ,80.01             ,0                ,23.64              ,19.48             ,39.06             ,307.37          ,                      ,
11/21/2014,9:00:00 ,13.64            ,63.01             ,0                ,28.26              ,20.37             ,-23.72            ,478.63          ,                      ,
11/21/2014,10:00:00,13.65            ,59.89             ,0                ,29.37              ,20.76             ,-0.51             ,695.6           ,                      ,
11/21/2014,11:00:00,13.66            ,60.42             ,0                ,29.57              ,21.1              ,-0.28             ,670.37          ,                      ,
11/21/2014,12:00:00,13.66            ,59.96             ,0                ,29.23              ,20.65             ,0.17              ,570.35          ,                      ,
11/21/2014,1:00:00 ,13.66            ,57.97             ,0                ,30                 ,20.83             ,0.12              ,746.21          ,                      ,
11/21/2014,2:00:00 ,13.66            ,57.01             ,0                ,30.04              ,20.59             ,0                 ,508.37          ,                      ,
11/21/2014,3:00:00 ,13.65            ,60.06             ,0                ,29.67              ,21.1              ,-0.29             ,369.74          ,                      ,
11/21/2014,4:00:00 ,13.65            ,62.87             ,0                ,28.79              ,20.99             ,0.08              ,158.2           ,                      ,
11/21/2014,5:00:00 ,13.07            ,68.73             ,0                ,27.65              ,21.37             ,0.44              ,48.19           ,                      ,
11/21/2014,6:00:00 ,12.74            ,71.41             ,0                ,26.68              ,21.07             ,0.2               ,8.07            ,                      ,
11/21/2014,7:00:00 ,12.71            ,77.87             ,0                ,24.99              ,20.82             ,0.28              ,0               ,                      ,
11/21/2014,8:00:00 ,12.68            ,87.71             ,0                ,23.66              ,21.49             ,-0.46             ,0               ,                      ,
11/21/2014,9:00:00 ,12.64            ,89.4              ,0                ,23.27              ,21.42             ,0.15              ,0               ,                      ,
11/21/2014,10:00:00,12.62            ,90.3              ,0                ,22.92              ,21.23             ,0.37              ,0               ,                      ,
11/21/2014,11:00:00,12.59            ,92.05             ,0                ,22.19              ,20.82             ,0.05              ,0               ,                      ,
11/22/2014,12:00:00,12.57            ,92.26             ,0                ,21.94              ,20.62             ,0.3               ,0               ,                      ,
11/22/2014,1:00:00 ,12.55            ,93.72             ,0                ,21.67              ,20.6              ,-159.29           ,0               ,                      ,
11/22/2014,2:00:00 ,12.52            ,81.34             ,0                ,22.21              ,18.83             ,-0.22             ,0               ,                      ,
11/22/2014,3:00:00 ,12.5             ,83.33             ,0                ,21.5               ,18.53             ,-0.28             ,0               ,                      ,
11/22/2014,4:00:00 ,12.47            ,84.25             ,0                ,21.22              ,18.43             ,-0.11             ,0               ,                      ,
11/22/2014,5:00:00 ,12.45            ,74.4              ,0                ,22.3               ,17.5              ,0.21              ,0               ,                      ,
11/22/2014,6:00:00 ,12.43            ,76.56             ,0                ,21.81              ,17.44             ,0.23              ,0.33            ,                      ,
11/22/2014,7:00:00 ,12.41            ,73.54             ,0                ,22.08              ,17.08             ,-0.04             ,41.34           ,                      ,
11/22/2014,8:00:00 ,13.12            ,69.42             ,0                ,24.02              ,18.05             ,0                 ,161.6           ,                      ,
11/22/2014,9:00:00 ,13.6             ,62.69             ,0                ,26.52              ,18.74             ,0.35              ,348.93          ,                      ,
11/22/2014,10:00:00,13.64            ,54.5              ,0                ,27.75              ,17.71             ,0.04              ,559.29          ,                      ,
11/22/2014,11:00:00,13.65            ,55.06             ,0                ,28.49              ,18.57             ,0.05              ,607.44          ,                      ,
11/22/2014,12:00:00,13.64            ,58.24             ,0                ,27.93              ,18.96             ,0.12              ,459.16          ,                      ,
11/22/2014,1:00:00 ,13.65            ,55.11             ,0                ,29.07              ,19.14             ,-0.04             ,681.64          ,                      ,
11/22/2014,2:00:00 ,13.66            ,51.18             ,0                ,30.66              ,19.42             ,-0.17             ,749.24          ,                      ,
11/22/2014,3:00:00 ,13.64            ,54.43             ,0                ,29.77              ,19.59             ,0.09              ,294.35          ,                      ,
11/22/2014,4:00:00 ,13.51            ,58.64             ,0                ,29.2               ,20.25             ,0.4               ,169.89          ,                      ,
11/22/2014,5:00:00 ,12.76            ,76.72             ,0.5              ,25.72              ,21.27             ,0.28              ,20.73           ,                      ,
11/22/2014,6:00:00 ,12.73            ,87.39             ,0                ,24.1               ,21.86             ,0.09              ,4.8             ,                      ,
11/22/2014,7:00:00 ,12.7             ,89.04             ,0                ,23.71              ,21.79             ,0.41              ,0.09            ,                      ,
11/22/2014,8:00:00 ,12.66            ,87.74             ,0                ,23.45              ,21.28             ,0.2               ,0               ,                      ,
11/22/2014,9:00:00 ,12.63            ,90.7              ,0                ,22.44              ,20.84             ,0.13              ,0               ,                      ,
11/22/2014,10:00:00,12.6             ,89.72             ,0                ,21.98              ,20.2              ,0.07              ,0               ,                      ,
11/22/2014,11:00:00,12.58            ,80.4              ,0                ,22.23              ,18.63             ,0.05              ,0               ,                      ,
11/23/2014,12:00:00,12.56            ,80.46             ,0                ,21.45              ,17.91             ,0.18              ,0               ,                      ,
11/23/2014,1:00:00 ,12.54            ,74.77             ,0                ,21.91              ,17.18             ,-157.65           ,0               ,                      ,
11/23/2014,2:00:00 ,12.52            ,68.31             ,0                ,22.83              ,16.64             ,0.24              ,0               ,                      ,
11/23/2014,3:00:00 ,12.5             ,63.55             ,0                ,22.78              ,15.47             ,0.12              ,0.02            ,                      ,
11/23/2014,4:00:00 ,12.48            ,70.11             ,0                ,22.09              ,16.26             ,0.07              ,0               ,                      ,
11/23/2014,5:00:00 ,12.45            ,81.33             ,0                ,21.19              ,17.84             ,0.11              ,0               ,                      ,
11/23/2014,6:00:00 ,12.43            ,85.2              ,0                ,21.41              ,18.81             ,0.07              ,0.15            ,                      ,
11/23/2014,7:00:00 ,12.43            ,86.54             ,0                ,21.24              ,18.89             ,0.21              ,36.72           ,                      ,
11/23/2014,8:00:00 ,13.36            ,80.25             ,0                ,22.86              ,19.24             ,-0.09             ,124.3           ,                      ,
11/23/2014,9:00:00 ,13.62            ,65.84             ,0                ,26.19              ,19.22             ,0.39              ,471.4           ,                      ,
11/23/2014,10:00:00,13.64            ,56.76             ,0                ,28.26              ,18.85             ,0.4               ,703.88          ,                      ,
11/23/2014,11:00:00,13.65            ,54.28             ,0                ,29.29              ,19.08             ,0.11              ,817.33          ,                      ,
11/23/2014,12:00:00,13.66            ,49.9              ,0                ,30.14              ,18.55             ,-0.01             ,833.68          ,                      ,
11/23/2014,1:00:00 ,13.67            ,48.75             ,0                ,31.02              ,18.98             ,-0.05             ,814.57          ,                      ,
11/23/2014,2:00:00 ,13.67            ,48.62             ,0                ,31.35              ,19.24             ,0.61              ,626.73          ,                      ,
11/23/2014,3:00:00 ,13.61            ,54.73             ,0                ,29.88              ,19.76             ,0.51              ,212.13          ,                      ,
11/23/2014,4:00:00 ,13.64            ,58.63             ,0                ,28.7               ,19.8              ,0.58              ,79.37           ,                      ,
11/23/2014,5:00:00 ,13.2             ,59.81             ,0                ,27.67              ,19.13             ,0.45              ,39.8            ,                      ,
11/23/2014,6:00:00 ,12.74            ,69.77             ,0                ,26.02              ,20.03             ,0.27              ,4               ,                      ,
11/23/2014,7:00:00 ,12.72            ,80.08             ,0                ,24.18              ,20.51             ,0.15              ,0               ,                      ,
11/23/2014,8:00:00 ,12.68            ,84.69             ,0                ,23.39              ,20.65             ,0.12              ,0               ,                      ,
11/23/2014,9:00:00 ,12.65            ,88.61             ,0                ,22.58              ,20.6              ,-0.1              ,0               ,                      ,
11/23/2014,10:00:00,12.63            ,89.2              ,0                ,22.07              ,20.2              ,-0.05             ,0               ,                      ,
11/23/2014,11:00:00,12.6             ,85.99             ,0                ,22.3               ,19.83             ,0.11              ,0               ,                      ,
11/24/2014,12:00:00,12.59            ,84.23             ,0                ,22.35              ,19.54             ,0.27              ,0               ,                      ,
11/24/2014,1:00:00 ,12.57            ,80.61             ,0                ,21.97              ,18.46             ,-153.32           ,0               ,                      ,
11/24/2014,2:00:00 ,12.54            ,77.25             ,0                ,21.96              ,17.77             ,0.17              ,0               ,                      ,
11/24/2014,3:00:00 ,12.52            ,77.61             ,0                ,21.81              ,17.7              ,0.03              ,0               ,                      ,
11/24/2014,4:00:00 ,12.5             ,78.4              ,0                ,21.3               ,17.36             ,0.16              ,0               ,                      ,
11/24/2014,5:00:00 ,12.48            ,75.7              ,0                ,21.38              ,16.88             ,0.29              ,0               ,                      ,
11/24/2014,6:00:00 ,12.45            ,76.06             ,0                ,21.35              ,16.93             ,0.28              ,0.08            ,                      ,
11/24/2014,7:00:00 ,12.43            ,73.46             ,0                ,21.76              ,16.77             ,8.96              ,29.2            ,                      ,
11/24/2014,8:00:00 ,12.99            ,93.62             ,0                ,21.83              ,20.64             ,-0.87             ,238.63          ,                      ,
11/24/2014,9:00:00 ,13.64            ,68.13             ,0                ,27.36              ,20.92             ,-18.94            ,482.45          ,                      ,
11/24/2014,10:00:00,13.65            ,65.2              ,0                ,28.71              ,21.52             ,1                 ,686.15          ,                      ,
11/24/2014,11:00:00,13.66            ,63.98             ,0                ,29.26              ,21.74             ,1.93              ,801.29          ,                      ,
11/24/2014,12:00:00,13.66            ,54.35             ,0                ,30.48              ,20.22             ,0.21              ,837.52          ,                      ,
11/24/2014,1:00:00 ,13.67            ,51.32             ,0                ,31.17              ,19.95             ,0.53              ,742.48          ,                      ,
11/24/2014,2:00:00 ,13.67            ,51.18             ,0                ,31.13              ,19.87             ,0.09              ,676.47          ,                      ,
11/24/2014,3:00:00 ,13.66            ,53.44             ,0                ,30.12              ,19.62             ,-0.52             ,237.78          ,                      ,
11/24/2014,4:00:00 ,13.65            ,56.89             ,0                ,29.58              ,20.13             ,0.74              ,191.06          ,                      ,
11/24/2014,5:00:00 ,13.63            ,60.84             ,0                ,28.82              ,20.49             ,0.43              ,84.3            ,                      ,
11/24/2014,6:00:00 ,12.79            ,69.59             ,0                ,27.2               ,21.13             ,0.21              ,8.68            ,                      ,
11/24/2014,7:00:00 ,12.73            ,78.02             ,0                ,25.67              ,21.54             ,0.24              ,0               ,                      ,
11/24/2014,8:00:00 ,12.71            ,82.06             ,0                ,24.86              ,21.58             ,0.14              ,0               ,                      ,
11/24/2014,9:00:00 ,12.68            ,82.5              ,0                ,24.71              ,21.52             ,-0.01             ,0               ,                      ,
11/24/2014,10:00:00,12.65            ,83.32             ,0                ,24.51              ,21.49             ,0.02              ,0               ,                      ,
11/24/2014,11:00:00,12.63            ,83.7              ,0                ,24.09              ,21.15             ,-0.1              ,0               ,                      ,
11/25/2014,12:00:00,12.61            ,87.45             ,0                ,23.23              ,21.02             ,0.25              ,0               ,                      ,
11/25/2014,1:00:00 ,12.59            ,87.91             ,0                ,22.99              ,20.86             ,-158.66           ,0               ,                      ,
11/25/2014,2:00:00 ,12.57            ,86.14             ,0                ,22.77              ,20.31             ,0                 ,0               ,                      ,
11/25/2014,3:00:00 ,12.55            ,83.12             ,0                ,22.92              ,19.88             ,-0.09             ,0               ,                      ,
11/25/2014,4:00:00 ,12.53            ,85.25             ,0                ,22.79              ,20.17             ,0.2               ,0               ,                      ,
11/25/2014,5:00:00 ,12.51            ,85.9              ,0                ,22.85              ,20.35             ,-0.13             ,0               ,                      ,
11/25/2014,6:00:00 ,12.49            ,87.41             ,0                ,22.6               ,20.39             ,0.24              ,0.02            ,                      ,
11/25/2014,7:00:00 ,12.47            ,88.94             ,0                ,22.7               ,20.78             ,0.32              ,29.97           ,                      ,
11/25/2014,8:00:00 ,12.45            ,81.68             ,0                ,24.58              ,21.2              ,-0.06             ,146.98          ,                      ,
11/25/2014,9:00:00 ,12.45            ,72.2              ,0                ,26.06              ,20.65             ,0.29              ,182.95          ,                      ,
11/25/2014,10:00:00,13.23            ,68.04             ,0                ,27.26              ,20.82             ,0.33              ,454.82          ,                      ,
11/25/2014,11:00:00,13.66            ,60.69             ,0                ,28.5               ,20.16             ,0.09              ,523.35          ,                      ,
11/25/2014,12:00:00,13.64            ,60.59             ,0                ,28.62              ,20.24             ,0.14              ,436.24          ,                      ,
11/25/2014,1:00:00 ,13.66            ,58.36             ,0                ,29.54              ,20.5              ,0.11              ,577.2           ,                      ,
11/25/2014,2:00:00 ,13.66            ,58.7              ,0                ,29.41              ,20.48             ,-0.19             ,359.62          ,                      ,
11/25/2014,3:00:00 ,13.66            ,58.43             ,0                ,29.33              ,20.33             ,0.16              ,340.23          ,                      ,
11/25/2014,4:00:00 ,13.58            ,63.72             ,0                ,28.52              ,20.92             ,0.42              ,159.89          ,                      ,
11/25/2014,5:00:00 ,13.29            ,72.13             ,0                ,27.07              ,21.6              ,0.64              ,54.84           ,                      ,
11/25/2014,6:00:00 ,12.75            ,78.8              ,0                ,25.65              ,21.67             ,0.36              ,2.01            ,                      ,
11/25/2014,7:00:00 ,12.73            ,81.4              ,0                ,25.42              ,21.99             ,0.17              ,0               ,                      ,
11/25/2014,8:00:00 ,12.7             ,81.96             ,0                ,25.29              ,21.97             ,0.09              ,0               ,                      ,
11/25/2014,9:00:00 ,12.68            ,86.01             ,0                ,24.3               ,21.79             ,-0.3              ,0               ,                      ,
11/25/2014,10:00:00,12.65            ,86.42             ,0                ,24.26              ,21.84             ,-0.05             ,0               ,                      ,
11/25/2014,11:00:00,12.63            ,86.78             ,0                ,24.19              ,21.84             ,-0.39             ,0               ,                      ,
11/26/2014,12:00:00,12.61            ,87.55             ,0                ,23.78              ,21.58             ,0.07              ,0               ,                      ,
11/26/2014,1:00:00 ,12.59            ,87.11             ,0                ,23.59              ,21.31             ,-156.22           ,0               ,                      ,
11/26/2014,2:00:00 ,12.57            ,87.68             ,0                ,23.17              ,21.01             ,0.37              ,0               ,                      ,
11/26/2014,3:00:00 ,12.55            ,85.81             ,0                ,23.38              ,20.85             ,-0.44             ,0               ,                      ,
11/26/2014,4:00:00 ,12.53            ,87.98             ,0                ,23.03              ,20.92             ,-0.16             ,0               ,                      ,
11/26/2014,5:00:00 ,12.51            ,90.74             ,0                ,23.05              ,21.45             ,0.23              ,0               ,                      ,
11/26/2014,6:00:00 ,12.49            ,92.09             ,0                ,23.26              ,21.89             ,0.3               ,0.01            ,                      ,
11/26/2014,7:00:00 ,12.47            ,91.55             ,0                ,23.52              ,22.06             ,0.15              ,24.85           ,                      ,
11/26/2014,8:00:00 ,12.46            ,89.28             ,0                ,24.16              ,22.27             ,-0.04             ,76.66           ,                      ,
11/26/2014,9:00:00 ,12.45            ,83.53             ,0                ,25.14              ,22.14             ,-0.1              ,145.44          ,                      ,
11/26/2014,10:00:00,13.43            ,76.41             ,0                ,26.49              ,21.97             ,-0.02             ,394.3           ,                      ,
11/26/2014,11:00:00,13.65            ,63.38             ,0                ,28.99              ,21.32             ,0.13              ,695.45          ,                      ,
11/26/2014,12:00:00,13.65            ,68.49             ,0                ,29                 ,22.6              ,-0.2              ,507.25          ,                      ,
11/26/2014,1:00:00 ,13.65            ,56.04             ,0                ,31.43              ,21.54             ,0.17              ,861.73          ,                      ,
11/26/2014,2:00:00 ,13.66            ,50.35             ,0                ,32.04              ,20.41             ,0.71              ,762.8           ,                      ,
11/26/2014,3:00:00 ,13.67            ,49.45             ,0                ,32.24              ,20.34             ,0.41              ,668.2           ,                      ,
11/26/2014,4:00:00 ,13.66            ,44.92             ,0                ,30.86              ,17.48             ,0.37              ,296.62          ,                      ,
11/26/2014,5:00:00 ,13.63            ,38.72             ,0                ,29.21              ,13.72             ,0.44              ,129.86          ,                      ,
11/26/2014,6:00:00 ,12.82            ,37.81             ,0                ,28.08              ,12.35             ,0.99              ,8               ,                      ,
